,distance,altitude_smoothed,label
8065,61026.8,-9.31222222222222,easy
8066,61035.7,-9.31777777777778,easy
8067,61044.5,-9.32444444444445,easy
8068,61053.4,-9.33111111111111,easy
8069,61062,-9.33666666666667,easy
8070,61070.5,-9.34111111111111,easy
8071,61079.3,-9.34555555555556,easy
8072,61088.4,-9.35,easy
8073,61097.2,-9.35444444444445,easy
8074,61106.3,-9.35777777777778,easy
8075,61115.1,-9.36222222222222,easy
8076,61123.8,-9.36666666666667,easy
8077,61132.5,-9.37111111111111,easy
8078,61141.3,-9.37666666666667,easy
8079,61150,-9.38222222222222,easy
8080,61158.6,-9.38666666666667,easy
8081,61167.2,-9.39111111111111,easy
8082,61175.8,-9.39444444444445,easy
8083,61184.6,-9.39777777777778,easy
8084,61193.3,-9.40222222222223,easy
8085,61202,-9.40666666666667,easy
8086,61210.8,-9.41,easy
8087,61219.6,-9.41333333333334,easy
8088,61228.3,-9.41777777777778,easy
8089,61237.1,-9.42111111111112,easy
8090,61245.7,-9.42444444444445,easy
8091,61254.4,-9.42777777777778,easy
8092,61263.1,-9.43111111111112,easy
8093,61271.8,-9.43444444444445,easy
8094,61280.3,-9.43777777777778,easy
8095,61288.7,-9.44111111111112,easy
8096,61297.1,-9.44444444444445,easy
8097,61305.5,-9.44888888888889,easy
8098,61313.8,-9.45333333333334,easy
8099,61322.1,-9.4588888888889,easy
8100,61330.7,-9.46333333333334,easy
8101,61339,-9.46777777777778,easy
8102,61347.2,-9.47111111111112,easy
8103,61355.4,-9.47444444444445,easy
8104,61363.6,-9.47666666666667,easy
8105,61371.7,-9.47777777777778,easy
8106,61379.9,-9.47888888888889,easy
8107,61387.6,-9.4788888888889,easy
8108,61395.6,-9.4788888888889,easy
8109,61403.2,-9.47777777777779,easy
8110,61410.8,-9.47444444444445,easy
8111,61418.1,-9.47000000000001,easy
8112,61425.5,-9.46444444444445,easy
8113,61432.8,-9.4588888888889,easy
8114,61440.5,-9.45222222222223,easy
8115,61448.1,-9.44555555555556,easy
8116,61455.6,-9.4388888888889,easy
8117,61462.9,-9.43111111111112,easy
8118,61469.9,-9.42333333333334,easy
8119,61476.8,-9.41666666666667,easy
8120,61483,-9.41,easy
8121,61488.3,-9.40222222222223,easy
8122,61495.4,-9.39444444444445,easy
8123,61502.7,-9.38666666666667,easy
8124,61510.3,-9.37777777777778,easy
8125,61518.3,-9.3688888888889,easy
8126,61526.4,-9.36000000000001,easy
8127,61534.2,-9.35000000000001,easy
8128,61541.9,-9.34222222222223,easy
8129,61549.6,-9.33333333333334,easy
8130,61556.9,-9.32444444444445,easy
8131,61564.2,-9.31666666666667,easy
8132,61571.2,-9.3088888888889,easy
8133,61578.2,-9.30000000000001,easy
8134,61585.1,-9.29111111111112,easy
8135,61592,-9.28111111111112,easy
8136,61598.7,-9.27222222222223,easy
8137,61605.5,-9.26222222222223,easy
8138,61612.1,-9.25333333333334,easy
8139,61619,-9.24333333333334,easy
8140,61625.6,-9.23444444444445,easy
8141,61631.9,-9.22555555555556,easy
8142,61638.5,-9.21555555555556,easy
8143,61645.4,-9.20444444444445,easy
8144,61652,-9.19333333333334,easy
8145,61658.7,-9.18222222222223,easy
8146,61665.4,-9.17111111111112,easy
8147,61672,-9.15888888888889,easy
8148,61678.6,-9.14666666666667,easy
8149,61685,-9.13444444444445,easy
8150,61691.4,-9.12222222222223,easy
8151,61698,-9.10888888888889,easy
8152,61704.3,-9.09555555555556,easy
8153,61710.9,-9.08333333333334,easy
8154,61717.2,-9.07111111111111,easy
8155,61723.6,-9.05888888888889,easy
8156,61729.8,-9.04666666666667,easy
8157,61736.2,-9.03444444444444,easy
8158,61742.6,-9.02222222222222,easy
8159,61748.8,-9.01111111111111,easy
8160,61754.9,-9,easy
8161,61761.3,-8.98888888888889,easy
8162,61767.4,-8.97777777777778,easy
8163,61773.4,-8.96555555555555,easy
8164,61779.6,-8.95222222222222,easy
8165,61785.6,-8.93888888888888,easy
8166,61791.7,-8.92444444444444,easy
8167,61797.8,-8.91,easy
8168,61803.5,-8.89666666666666,easy
8169,61809.5,-8.88333333333333,easy
8170,61815.2,-8.86999999999999,easy
8171,61821.1,-8.85666666666666,easy
8172,61827,-8.84333333333333,easy
8173,61832.9,-8.82999999999999,easy
8174,61838.8,-8.81666666666666,easy
8175,61844.5,-8.80333333333332,easy
8176,61850.3,-8.78999999999999,easy
8177,61856.4,-8.77555555555554,easy
8178,61862.4,-8.7611111111111,easy
8179,61868.5,-8.74777777777776,easy
8180,61874.8,-8.73333333333332,easy
8181,61881.1,-8.71777777777776,easy
8182,61887.2,-8.69999999999998,easy
8183,61893.1,-8.6811111111111,easy
8184,61899,-8.6611111111111,easy
8185,61904.8,-8.63999999999998,easy
8186,61910.5,-8.61777777777776,easy
8187,61915.9,-8.59555555555554,easy
8188,61921.2,-8.57333333333332,easy
8189,61926.2,-8.55222222222221,easy
8190,61930.8,-8.5311111111111,easy
8191,61935.2,-8.5111111111111,easy
8192,61939.2,-8.48999999999999,easy
8193,61942.8,-8.46999999999999,easy
8194,61946.4,-8.44999999999999,easy
8195,61949.9,-8.4311111111111,easy
8196,61953,-8.41333333333332,easy
8197,61956.1,-8.39777777777777,easy
8198,61959,-8.38333333333332,easy
8199,61961.9,-8.36888888888887,easy
8200,61964.4,-8.35444444444443,easy
8201,61967,-8.33999999999999,easy
8202,61969.4,-8.32555555555554,easy
8203,61971.4,-8.31222222222221,easy
8204,61974.9,-8.3011111111111,easy
8205,61976.4,-8.29222222222221,easy
8206,61978,-8.28333333333332,easy
8207,61979.6,-8.27666666666665,easy
8208,61981.1,-8.27333333333332,easy
8209,61982.7,-8.27333333333332,easy
8210,61984.2,-8.27555555555554,easy
8211,61985.8,-8.28111111111109,easy
8212,61991,-8.28777777777776,easy
8213,61996.8,-8.29333333333332,easy
8214,62002.7,-8.29777777777776,easy
8215,62008.7,-8.29888888888888,easy
8216,62014.9,-8.29777777777776,easy
8217,62020.9,-8.29222222222221,easy
8218,62027.3,-8.28444444444443,easy
8219,62033.8,-8.27444444444443,easy
8220,62040.3,-8.2611111111111,easy
8221,62046.6,-8.24666666666666,easy
8222,62052.9,-8.22999999999999,easy
8223,62059.1,-8.2111111111111,easy
8224,62065.9,-8.1911111111111,easy
8225,62073.7,-8.16999999999999,easy
8226,62082.5,-8.14777777777777,easy
8227,62091.6,-8.12555555555555,easy
8228,62101.2,-8.10222222222222,easy
8229,62111.3,-8.07888888888889,easy
8230,62121,-8.05555555555556,easy
8231,62130.6,-8.03222222222222,easy
8232,62140.1,-8.00777777777778,easy
8233,62149.7,-7.98333333333333,easy
8234,62158.8,-7.95777777777778,easy
8235,62168,-7.93111111111111,easy
8236,62176.9,-7.90444444444445,easy
8237,62185.8,-7.87777777777778,easy
8238,62194.5,-7.85111111111112,easy
8239,62203,-7.82444444444445,easy
8240,62211.2,-7.79777777777778,easy
8241,62219.3,-7.77222222222223,easy
8242,62227.2,-7.74666666666667,easy
8243,62235.1,-7.72222222222223,easy
8244,62242.8,-7.69777777777778,easy
8245,62250.6,-7.67333333333334,easy
8246,62258.3,-7.65000000000001,easy
8247,62266,-7.62666666666667,easy
8248,62273.8,-7.60222222222223,easy
8249,62281.4,-7.5788888888889,easy
8250,62289,-7.55555555555556,easy
8251,62296.8,-7.53222222222223,easy
8252,62304.3,-7.5088888888889,easy
8253,62312.1,-7.48555555555556,easy
8254,62319.6,-7.46333333333334,easy
8255,62327.2,-7.44111111111112,easy
8256,62335.1,-7.4188888888889,easy
8257,62342.9,-7.39666666666667,easy
8258,62350.6,-7.37333333333334,easy
8259,62358.3,-7.35000000000001,easy
8260,62366.1,-7.3288888888889,easy
8261,62373.7,-7.30777777777779,easy
8262,62381.3,-7.29000000000001,easy
8263,62389.1,-7.27333333333335,easy
8264,62396.7,-7.25555555555557,easy
8265,62404.3,-7.23777777777779,easy
8266,62412.1,-7.22111111111112,easy
8267,62419.4,-7.20444444444446,easy
8268,62427,-7.18666666666668,easy
8269,62434.9,-7.1688888888889,easy
8270,62442.1,-7.15222222222223,easy
8271,62448.7,-7.13555555555557,easy
8272,62455,-7.1188888888889,easy
8273,62461.1,-7.10222222222223,easy
8274,62468,-7.08777777777779,easy
8275,62475.2,-7.07333333333335,easy
8276,62482.9,-7.0588888888889,easy
8277,62491.2,-7.04333333333335,easy
8278,62500.1,-7.02777777777779,easy
8279,62509.1,-7.01111111111113,easy
8280,62519.1,-6.99666666666668,easy
8281,62529.7,-6.98222222222224,easy
8282,62541.2,-6.9688888888889,easy
8283,62553.8,-6.95555555555557,easy
8284,62566.6,-6.94333333333335,easy
8285,62578.8,-6.93222222222224,easy
8286,62592.1,-6.92222222222224,easy
8287,62604.4,-6.91222222222224,easy
8288,62616.5,-6.90222222222224,easy
8289,62628,-6.89222222222224,easy
8290,62638.9,-6.88444444444446,easy
8291,62649.7,-6.87777777777779,easy
8292,62660.4,-6.87222222222224,easy
8293,62670.9,-6.86777777777779,easy
8294,62680.9,-6.86333333333335,easy
8295,62690.3,-6.8588888888889,easy
8296,62700.3,-6.85444444444446,easy
8297,62710.9,-6.85000000000001,easy
8298,62721.6,-6.84555555555557,easy
8299,62732,-6.84111111111112,easy
8300,62742.5,-6.83666666666668,easy
8301,62752.7,-6.83555555555556,easy
8302,62762.9,-6.83444444444445,easy
8303,62773.5,-6.83333333333334,easy
8304,62782.7,-6.83222222222223,easy
8305,62792.6,-6.83111111111112,easy
8306,62801.8,-6.83111111111112,easy
8307,62811.7,-6.83111111111112,easy
8308,62822,-6.83111111111112,easy
8309,62832.1,-6.83111111111112,easy
8310,62842.2,-6.83222222222223,easy
8311,62852.3,-6.83333333333334,easy
8312,62862.4,-6.83444444444445,easy
8313,62872.1,-6.83444444444445,easy
8314,62881.4,-6.83333333333334,easy
8315,62890.7,-6.83111111111111,easy
8316,62900,-6.82777777777778,easy
8317,62909.3,-6.82444444444445,easy
8318,62918.1,-6.82000000000001,easy
8319,62927.1,-6.81555555555556,easy
8320,62935.7,-6.80888888888889,easy
8321,62944.4,-6.80222222222223,easy
8322,62953.2,-6.79555555555556,easy
8323,62961.8,-6.78888888888889,easy
8324,62970.6,-6.78111111111111,easy
8325,62979.2,-6.77333333333334,easy
8326,62987.5,-6.76444444444445,easy
8327,62996.2,-6.75444444444445,easy
8328,63004.9,-6.74333333333334,easy
8329,63013.5,-6.73222222222223,easy
8330,63022.3,-6.72111111111111,easy
8331,63030.8,-6.70888888888889,easy
8332,63039.1,-6.69666666666667,easy
8333,63047.6,-6.68444444444445,easy
8334,63055.9,-6.67222222222223,easy
8335,63064.6,-6.65888888888889,easy
8336,63072.9,-6.64555555555556,easy
8337,63081.2,-6.63111111111112,easy
8338,63089.6,-6.61666666666667,easy
8339,63097.9,-6.60222222222223,easy
8340,63106.3,-6.58666666666667,easy
8341,63114.7,-6.57111111111111,easy
8342,63123.3,-6.55555555555556,easy
8343,63131.9,-6.54,easy
8344,63140.6,-6.52333333333334,easy
8345,63149.2,-6.50666666666667,easy
8346,63157.6,-6.49,easy
8347,63166.2,-6.47333333333333,easy
8348,63174.7,-6.45555555555556,easy
8349,63183.1,-6.43777777777778,easy
8350,63191.6,-6.42,easy
8351,63200.2,-6.40222222222222,easy
8352,63209.2,-6.38333333333334,easy
8353,63218.1,-6.36444444444445,easy
8354,63226.8,-6.34555555555556,easy
8355,63235.7,-6.32666666666667,easy
8356,63244.3,-6.30777777777778,easy
8357,63253.2,-6.28777777777778,easy
8358,63261.7,-6.26777777777778,easy
8359,63269.9,-6.24666666666667,easy
8360,63278.5,-6.22666666666667,easy
8361,63287.1,-6.20777777777778,easy
8362,63295.9,-6.18888888888889,easy
8363,63304.6,-6.17111111111111,easy
8364,63313.4,-6.15444444444444,easy
8365,63322.2,-6.13888888888889,easy
8366,63330.5,-6.12444444444444,easy
8367,63339.4,-6.11,easy
8368,63348,-6.09666666666667,easy
8369,63356.6,-6.08333333333333,easy
8370,63365.4,-6.07,easy
8371,63374.1,-6.05666666666666,easy
8372,63382.7,-6.04333333333333,easy
8373,63391.2,-6.02777777777777,easy
8374,63399.9,-6.01222222222222,easy
8375,63408.3,-5.99666666666666,easy
8376,63417,-5.97999999999999,easy
8377,63425.5,-5.96333333333333,easy
8378,63434,-5.94555555555555,easy
8379,63442.2,-5.92777777777777,easy
8380,63450.6,-5.90777777777777,easy
8381,63459,-5.88777777777777,easy
8382,63466.9,-5.86777777777777,easy
8383,63474.5,-5.84555555555555,easy
8384,63482,-5.82222222222222,easy
8385,63489.7,-5.79777777777777,easy
8386,63497.2,-5.77333333333333,easy
8387,63504.7,-5.74666666666666,easy
8388,63511.6,-5.71888888888888,easy
8389,63518.3,-5.69,easy
8390,63525.9,-5.66,easy
8391,63533.7,-5.62888888888889,easy
8392,63541.8,-5.59555555555555,easy
8393,63549.7,-5.56222222222222,easy
8394,63558.2,-5.52777777777777,easy
8395,63567.3,-5.49444444444444,easy
8396,63576.5,-5.46111111111111,easy
8397,63585.4,-5.43111111111111,easy
8398,63594.4,-5.40222222222222,easy
8399,63603.4,-5.37444444444444,easy
8400,63612.5,-5.34888888888889,easy
8401,63621.5,-5.32444444444444,easy
8402,63630.7,-5.30222222222222,easy
8403,63639.9,-5.28222222222222,easy
8404,63649,-5.26333333333333,easy
8405,63657.9,-5.24555555555556,easy
8406,63666.9,-5.22888888888889,easy
8407,63675.9,-5.21222222222222,easy
8408,63684.6,-5.19666666666667,easy
8409,63693,-5.18111111111111,easy
8410,63701.6,-5.16555555555556,easy
8411,63709.8,-5.15111111111111,easy
8412,63718.4,-5.13777777777778,easy
8413,63726.4,-5.12444444444445,easy
8414,63734.6,-5.11222222222222,easy
8415,63742.4,-5.10111111111111,easy
8416,63749.4,-5.09,easy
8417,63755.3,-5.08,easy
8418,63761.1,-5.07,easy
8419,63766.7,-5.06,easy
8420,63773.1,-5.04888888888889,easy
8421,63780.4,-5.03888888888889,easy
8422,63787.6,-5.02777777777778,easy
8423,63795,-5.01555555555556,easy
8424,63802.4,-5.00222222222223,easy
8425,63809.9,-4.98888888888889,easy
8426,63817.4,-4.97555555555556,easy
8427,63824.8,-4.96222222222223,easy
8428,63832.7,-4.95,easy
8429,63840.4,-4.93777777777778,easy
8430,63848,-4.92666666666667,easy
8431,63855.4,-4.91555555555556,easy
8432,63862.9,-4.90444444444445,easy
8433,63870.5,-4.89333333333334,easy
8434,63878.1,-4.88222222222223,easy
8435,63885.7,-4.87111111111112,easy
8436,63893.1,-4.86000000000001,easy
8437,63900.7,-4.85000000000001,easy
8438,63907.6,-4.84,easy
8439,63915.2,-4.83,easy
8440,63922.6,-4.81888888888889,easy
8441,63930.3,-4.80666666666667,easy
8442,63937.9,-4.79222222222223,easy
8443,63945.7,-4.77666666666667,easy
8444,63953.2,-4.76111111111112,easy
8445,63960.8,-4.74444444444445,easy
8446,63968.5,-4.72777777777779,easy
8447,63976.4,-4.71111111111112,easy
8448,63984,-4.69444444444445,easy
8449,63991.8,-4.67777777777779,easy
8450,63999.5,-4.66111111111112,easy
8451,64007.4,-4.64444444444445,easy
8452,64014.9,-4.62777777777778,easy
8453,64023.1,-4.61111111111112,easy
8454,64031.2,-4.59333333333334,easy
8455,64039,-4.57555555555556,easy
8456,64047.1,-4.55777777777778,easy
8457,64055.2,-4.54000000000001,easy
8458,64063.2,-4.52222222222223,easy
8459,64071.1,-4.50444444444445,easy
8460,64079.2,-4.48555555555556,easy
8461,64087.2,-4.46666666666667,easy
8462,64095.2,-4.44666666666667,easy
8463,64103.1,-4.42666666666667,easy
8464,64111.1,-4.40666666666667,easy
8465,64119.5,-4.38666666666668,easy
8466,64127.8,-4.36555555555556,easy
8467,64136,-4.34444444444445,easy
8468,64144,-4.32222222222223,easy
8469,64152.2,-4.30000000000001,easy
8470,64160.4,-4.27666666666667,easy
8471,64168.5,-4.25333333333334,easy
8472,64176.5,-4.23000000000001,easy
8473,64184.6,-4.20555555555556,easy
8474,64192.8,-4.18111111111112,easy
8475,64201.1,-4.15666666666667,easy
8476,64209.4,-4.13222222222223,easy
8477,64217.6,-4.1088888888889,easy
8478,64225.8,-4.08555555555556,easy
8479,64233.8,-4.06222222222223,easy
8480,64241.9,-4.03888888888889,easy
8481,64250.1,-4.01444444444445,easy
8482,64258.2,-3.99,easy
8483,64266.5,-3.96555555555556,easy
8484,64274.7,-3.94111111111111,easy
8485,64283,-3.91666666666667,easy
8486,64291.4,-3.89111111111111,easy
8487,64299.4,-3.86555555555556,easy
8488,64308.1,-3.83888888888889,easy
8489,64316.6,-3.81222222222222,easy
8490,64324.9,-3.78444444444445,easy
8491,64333.5,-3.75666666666667,easy
8492,64342,-3.73,easy
8493,64350.7,-3.70444444444445,easy
8494,64359.7,-3.68,easy
8495,64368.3,-3.65666666666667,easy
8496,64376.9,-3.63333333333333,easy
8497,64385.7,-3.61111111111111,easy
8498,64394.2,-3.58888888888889,easy
8499,64402.7,-3.56666666666666,easy
8500,64411.9,-3.54555555555555,easy
8501,64420.6,-3.52444444444444,easy
8502,64429.6,-3.50444444444444,easy
8503,64438.2,-3.48444444444444,easy
8504,64446.4,-3.46444444444444,easy
8505,64454.5,-3.44444444444444,easy
8506,64463.2,-3.42555555555555,easy
8507,64471.9,-3.40777777777778,easy
8508,64480.5,-3.39111111111111,easy
8509,64489.1,-3.37555555555555,easy
8510,64497.3,-3.36,easy
8511,64505.2,-3.34555555555555,easy
8512,64512.7,-3.33111111111111,easy
8513,64518.4,-3.31666666666666,easy
8514,64523.5,-3.30222222222222,easy
8515,64528.8,-3.28888888888889,easy
8516,64534.3,-3.27555555555555,easy
8517,64539.3,-3.26333333333333,easy
8518,64544.6,-3.25111111111111,easy
8519,64550.3,-3.23888888888888,easy
8520,64556.8,-3.22888888888889,easy
8521,64563.7,-3.21888888888889,easy
8522,64570.7,-3.20888888888889,easy
8523,64578.3,-3.19888888888888,easy
8524,64585.6,-3.19,easy
8525,64592.9,-3.18111111111111,easy
8526,64600.3,-3.17222222222222,easy
8527,64607.4,-3.16333333333333,easy
8528,64614.3,-3.15555555555555,easy
8529,64621.3,-3.14777777777778,easy
8530,64628.2,-3.14,easy
8531,64635.1,-3.13222222222222,easy
8532,64642.2,-3.12555555555556,easy
8533,64649.2,-3.11888888888889,easy
8534,64656.4,-3.11111111111111,easy
8535,64663.4,-3.10333333333334,easy
8536,64670.6,-3.09555555555556,easy
8537,64677.9,-3.08888888888889,easy
8538,64685.1,-3.08222222222222,easy
8539,64692.4,-3.07555555555556,easy
8540,64699.7,-3.06888888888889,easy
8541,64706.9,-3.06222222222222,easy
8542,64714,-3.05777777777778,easy
8543,64721.1,-3.05333333333333,easy
8544,64728.2,-3.04888888888889,easy
8545,64735.3,-3.04444444444445,easy
8546,64742.2,-3.04,easy
8547,64749.5,-3.03555555555556,easy
8548,64756.3,-3.03111111111111,easy
8549,64763.1,-3.02555555555556,easy
8550,64769.8,-3.02,easy
8551,64776.7,-3.01333333333334,easy
8552,64783.4,-3.00555555555556,easy
8553,64789.9,-2.99888888888889,easy
8554,64796.6,-2.99111111111112,easy
8555,64803.1,-2.98333333333334,easy
8556,64809.5,-2.97555555555556,easy
8557,64816.1,-2.96777777777778,easy
8558,64822.9,-2.96000000000001,easy
8559,64830,-2.95222222222223,easy
8560,64837,-2.94666666666667,easy
8561,64844,-2.94111111111112,easy
8562,64850.8,-2.93555555555556,easy
8563,64857.8,-2.93111111111112,easy
8564,64864.8,-2.92555555555556,easy
8565,64871.6,-2.92111111111112,easy
8566,64879,-2.91666666666667,easy
8567,64886.2,-2.91333333333334,easy
8568,64893.4,-2.91,easy
8569,64900.6,-2.90666666666667,easy
8570,64907.9,-2.90333333333334,easy
8571,64915.1,-2.9,easy
8572,64922.3,-2.89666666666667,easy
8573,64929.3,-2.89333333333334,easy
8574,64936.1,-2.89,easy
8575,64943.4,-2.88555555555556,easy
8576,64950.7,-2.88111111111112,easy
8577,64958.3,-2.87555555555556,easy
8578,64965.6,-2.87111111111111,easy
8579,64973.1,-2.86666666666667,easy
8580,64980.1,-2.86333333333334,easy
8581,64986.9,-2.86,easy
8582,64994,-2.85777777777778,easy
8583,65001.2,-2.85555555555556,easy
8584,65008.2,-2.85333333333334,easy
8585,65015.9,-2.85111111111111,easy
8586,65023.7,-2.84888888888889,easy
8587,65031.5,-2.84666666666667,easy
8588,65039,-2.84444444444445,easy
8589,65046.5,-2.84333333333334,easy
8590,65054.2,-2.84222222222222,easy
8591,65061.8,-2.84,easy
8592,65069,-2.83777777777778,easy
8593,65076.3,-2.83555555555556,easy
8594,65083.6,-2.83333333333334,easy
8595,65091.2,-2.83111111111111,easy
8596,65098.6,-2.82888888888889,easy
8597,65106,-2.82555555555556,easy
8598,65113.4,-2.82222222222222,easy
8599,65120.6,-2.81888888888889,easy
8600,65128,-2.81666666666667,easy
8601,65134.9,-2.81333333333334,easy
8602,65142.4,-2.81111111111111,easy
8603,65149.6,-2.80888888888889,easy
8604,65157.2,-2.80777777777778,easy
8605,65164.8,-2.80666666666667,easy
8606,65172.3,-2.80555555555556,easy
8607,65179.7,-2.80444444444445,easy
8608,65187.1,-2.80222222222223,easy
8609,65194.6,-2.79888888888889,easy
8610,65202.1,-2.79444444444445,easy
8611,65209.5,-2.78888888888889,easy
8612,65216.6,-2.78222222222222,easy
8613,65224.2,-2.77555555555556,easy
8614,65231.5,-2.76888888888889,easy
8615,65239.1,-2.76222222222222,easy
8616,65246.5,-2.75444444444445,easy
8617,65253.8,-2.74555555555556,easy
8618,65261.6,-2.73666666666667,easy
8619,65268.1,-2.72777777777778,easy
8620,65278.1,-2.71888888888889,easy
8621,65285.9,-2.71111111111111,easy
8622,65293.8,-2.70333333333334,easy
8623,65301.8,-2.69444444444445,easy
8624,65309.5,-2.68555555555556,easy
8625,65317.1,-2.67777777777778,easy
8626,65324.8,-2.67,easy
8627,65332.5,-2.66111111111111,easy
8628,65340.3,-2.65222222222223,easy
8629,65348,-2.64333333333334,easy
8630,65355.5,-2.63444444444445,easy
8631,65363.2,-2.62555555555556,easy
8632,65370.5,-2.61777777777778,easy
8633,65378.5,-2.60888888888889,easy
8634,65386,-2.6,easy
8635,65393.5,-2.59111111111111,easy
8636,65400.6,-2.58222222222223,easy
8637,65407.9,-2.57333333333334,easy
8638,65414.5,-2.56444444444445,easy
8639,65420.8,-2.55555555555556,easy
8640,65425.9,-2.54666666666667,easy
8641,65430.5,-2.53777777777778,easy
8642,65435.3,-2.53,easy
8643,65441.2,-2.52222222222222,easy
8644,65447.4,-2.51444444444445,easy
8645,65454.1,-2.50777777777778,easy
8646,65461,-2.50111111111111,easy
8647,65468,-2.49555555555556,easy
8648,65474.9,-2.49111111111111,easy
8649,65482.2,-2.48777777777778,easy
8650,65489.4,-2.48444444444445,easy
8651,65496.6,-2.48222222222222,easy
8652,65504.1,-2.48111111111111,easy
8653,65511.5,-2.48111111111111,easy
8654,65518.5,-2.48111111111111,easy
8655,65526.2,-2.48111111111111,easy
8656,65533.5,-2.48111111111111,easy
8657,65540.5,-2.48111111111111,easy
8658,65547.5,-2.48111111111111,easy
8659,65554.5,-2.48222222222222,easy
8660,65561.2,-2.48333333333333,easy
8661,65567.5,-2.48444444444445,easy
8662,65572.5,-2.48555555555556,easy
8663,65575.9,-2.48666666666667,easy
8664,65579.3,-2.48666666666667,easy
8665,65583.2,-2.48666666666667,easy
8666,65587.8,-2.48666666666667,easy
8667,65593.1,-2.48666666666667,easy
8668,65598.8,-2.48666666666667,easy
8669,65604.5,-2.48666666666667,easy
8670,65610.4,-2.48555555555556,easy
8671,65616.6,-2.48444444444445,easy
8672,65623.3,-2.48222222222222,easy
8673,65629.8,-2.48,easy
8674,65635.8,-2.47777777777778,easy
8675,65642.1,-2.47555555555556,easy
8676,65648.4,-2.47333333333333,easy
8677,65654.3,-2.47,easy
8678,65660.8,-2.46666666666667,easy
8679,65667.5,-2.46333333333333,easy
8680,65674.1,-2.46,easy
8681,65680.5,-2.45777777777778,easy
8682,65686.5,-2.45555555555556,easy
8683,65692.8,-2.45333333333333,easy
8684,65698.9,-2.45222222222222,easy
8685,65705.4,-2.45111111111111,easy
8686,65712.5,-2.45,easy
8687,65719.1,-2.44888888888889,easy
8688,65725.5,-2.44666666666667,easy
8689,65731.5,-2.44444444444444,easy
8690,65737,-2.44222222222222,easy
8691,65742.2,-2.44,easy
8692,65748.2,-2.43777777777778,easy
8693,65753.6,-2.43555555555556,easy
8694,65758.5,-2.43444444444444,easy
8695,65763.8,-2.43333333333333,easy
8696,65769.2,-2.43222222222222,easy
8697,65774.1,-2.43111111111111,easy
8698,65778.1,-2.43,easy
8699,65782.6,-2.42888888888889,easy
8700,65787.1,-2.42555555555556,easy
8701,65792,-2.42111111111111,easy
8702,65797.4,-2.41555555555556,easy
8703,65803.2,-2.41111111111111,easy
8704,65809.5,-2.40666666666667,easy
8705,65815.5,-2.40222222222222,easy
8706,65822,-2.39777777777778,easy
8707,65828.7,-2.39333333333333,easy
8708,65835.4,-2.38777777777778,easy
8709,65841.9,-2.38222222222222,easy
8710,65848.7,-2.37666666666667,easy
8711,65855.1,-2.37111111111111,easy
8712,65861.2,-2.36555555555556,easy
8713,65867.6,-2.36,easy
8714,65874.3,-2.35555555555556,easy
8715,65881,-2.35,easy
8716,65887.3,-2.34333333333334,easy
8717,65893.9,-2.33666666666667,easy
8718,65900,-2.32888888888889,easy
8719,65906.5,-2.32111111111111,easy
8720,65913.2,-2.31333333333334,easy
8721,65920.4,-2.30555555555556,easy
8722,65927.4,-2.29666666666667,easy
8723,65933.8,-2.28777777777778,easy
8724,65940.1,-2.27888888888889,easy
8725,65946.7,-2.27,easy
8726,65952.2,-2.26,easy
8727,65956.9,-2.25,easy
8728,65961,-2.24,easy
8729,65964.1,-2.23111111111111,easy
8730,65967.5,-2.22222222222222,easy
8731,65969.2,-2.21444444444444,easy
8732,65970.8,-2.20777777777778,easy
8733,65975.9,-2.20111111111111,easy
8734,65981.7,-2.19666666666667,easy
8735,65988,-2.19222222222222,easy
8736,65994.8,-2.18777777777778,easy
8737,66001.7,-2.18222222222222,easy
8738,66009.1,-2.17666666666666,easy
8739,66016.6,-2.17111111111111,easy
8740,66024.7,-2.16444444444444,easy
8741,66032.9,-2.15777777777778,easy
8742,66040.6,-2.15111111111111,easy
8743,66048.1,-2.14444444444444,easy
8744,66055.8,-2.13888888888889,easy
8745,66063.5,-2.13222222222222,easy
8746,66070.5,-2.12555555555555,easy
8747,66077.6,-2.11888888888889,easy
8748,66084.7,-2.11222222222222,easy
8749,66092.2,-2.10555555555555,easy
8750,66099.5,-2.09888888888889,easy
8751,66106.9,-2.09222222222222,easy
8752,66113.3,-2.08666666666666,easy
8753,66119.3,-2.08111111111111,easy
8754,66125.8,-2.07666666666666,easy
8755,66132,-2.07111111111111,easy
8756,66138.4,-2.06555555555555,easy
8757,66145,-2.06,easy
8758,66152,-2.05333333333333,easy
8759,66158.3,-2.04444444444444,easy
8760,66164.1,-2.03333333333333,easy
8761,66170.8,-2.02111111111111,easy
8762,66178.3,-2.00666666666666,easy
8763,66184.5,-1.99222222222222,easy
8764,66190.5,-1.97888888888888,easy
8765,66196.9,-1.96555555555555,easy
8766,66204.1,-1.95222222222222,easy
8767,66211.1,-1.93888888888888,easy
8768,66217.8,-1.92555555555555,easy
8769,66224.2,-1.91111111111111,easy
8770,66230.4,-1.89777777777777,easy
8771,66237.7,-1.88555555555555,easy
8772,66246.1,-1.87333333333333,easy
8773,66253.9,-1.86222222222222,easy
8774,66261.5,-1.85111111111111,easy
8775,66269,-1.84,easy
8776,66275.7,-1.82888888888888,easy
8777,66282.9,-1.81777777777777,easy
8778,66290.7,-1.80777777777777,easy
8779,66298.5,-1.79777777777777,easy
8780,66306,-1.78777777777777,easy
